listid,participant,verb,subject,consequent,valence,question,response,task,scenario
3,91,convince,daughter,want,negative,What proportion of fathers generally want their sons to crash the family car?,1e-05,norming,daughter-convince
3,40,convince,daughter,want,negative,What proportion of fathers generally want their sons to crash the family car?,1e-05,norming,daughter-convince
3,67,convince,daughter,want,negative,What proportion of fathers generally want their sons to crash the family car?,1e-05,norming,daughter-convince
3,94,convince,daughter,want,negative,What proportion of fathers generally want their sons to crash the family car?,1e-05,norming,daughter-convince
3,23,convince,daughter,want,negative,What proportion of fathers generally want their sons to crash the family car?,1e-05,norming,daughter-convince
3,80,convince,daughter,want,negative,What proportion of fathers generally want their sons to crash the family car?,1e-05,norming,daughter-convince
3,78,convince,daughter,want,negative,What proportion of fathers generally want their sons to crash the family car?,1e-05,norming,daughter-convince
3,35,convince,daughter,want,negative,What proportion of fathers generally want their sons to crash the family car?,1e-05,norming,daughter-convince
3,93,convince,daughter,want,negative,What proportion of fathers generally want their sons to crash the family car?,1e-05,norming,daughter-convince
1,46,dissuade,reporter,want,positive,What proportion of citizens generally want city councils to be effective?,0.9,norming,reporter-dissuade
1,56,dissuade,reporter,want,positive,What proportion of citizens generally want city councils to be effective?,0.99999,norming,reporter-dissuade
1,70,dissuade,reporter,want,positive,What proportion of citizens generally want city councils to be effective?,0.97,norming,reporter-dissuade
1,42,dissuade,reporter,want,positive,What proportion of citizens generally want city councils to be effective?,0.99,norming,reporter-dissuade
1,86,dissuade,reporter,want,positive,What proportion of citizens generally want city councils to be effective?,0.99999,norming,reporter-dissuade
1,3,dissuade,reporter,want,positive,What proportion of citizens generally want city councils to be effective?,0.94,norming,reporter-dissuade
1,32,dissuade,reporter,want,positive,What proportion of citizens generally want city councils to be effective?,0.93,norming,reporter-dissuade
1,75,dissuade,reporter,want,positive,What proportion of citizens generally want city councils to be effective?,0.9,norming,reporter-dissuade
1,6,dissuade,reporter,want,positive,What proportion of citizens generally want city councils to be effective?,0.65,norming,reporter-dissuade
1,39,dissuade,reporter,want,positive,What proportion of citizens generally want city councils to be effective?,0.99999,norming,reporter-dissuade
1,72,dissuade,reporter,want,positive,What proportion of citizens generally want city councils to be effective?,0.99999,norming,reporter-dissuade
1,24,dissuade,reporter,want,positive,What proportion of citizens generally want city councils to be effective?,0.69,norming,reporter-dissuade
1,4,dissuade,reporter,want,positive,What proportion of citizens generally want city councils to be effective?,0.99999,norming,reporter-dissuade
1,28,dissuade,reporter,want,positive,What proportion of citizens generally want city councils to be effective?,0.82,norming,reporter-dissuade
1,22,dissuade,reporter,want,positive,What proportion of citizens generally want city councils to be effective?,0.99999,norming,reporter-dissuade
1,5,dissuade,reporter,want,positive,What proportion of citizens generally want city councils to be effective?,0.87,norming,reporter-dissuade
1,57,dissuade,reporter,want,positive,What proportion of citizens generally want city councils to be effective?,0.88,norming,reporter-dissuade
1,9,dissuade,reporter,want,positive,What proportion of citizens generally want city councils to be effective?,0.99999,norming,reporter-dissuade
1,13,dissuade,reporter,want,positive,What proportion of citizens generally want city councils to be effective?,0.99999,norming,reporter-dissuade
1,73,dissuade,reporter,want,positive,What proportion of citizens generally want city councils to be effective?,0.99999,norming,reporter-dissuade
1,92,dissuade,reporter,want,positive,What proportion of citizens generally want city councils to be effective?,0.99999,norming,reporter-dissuade
1,97,dissuade,reporter,want,positive,What proportion of citizens generally want city councils to be effective?,0.99999,norming,reporter-dissuade
1,10,dissuade,reporter,want,positive,What proportion of citizens generally want city councils to be effective?,0.69,norming,reporter-dissuade
1,48,dissuade,reporter,want,positive,What proportion of citizens generally want city councils to be effective?,0.99999,norming,reporter-dissuade
1,41,dissuade,reporter,want,positive,What proportion of citizens generally want city councils to be effective?,0.3,norming,reporter-dissuade
1,46,persuade,coroner,want,negative,What proportion of detectives generally want men to die violently?,0.07,norming,coroner-persuade
1,56,persuade,coroner,want,negative,What proportion of detectives generally want men to die violently?,1e-05,norming,coroner-persuade
1,70,persuade,coroner,want,negative,What proportion of detectives generally want men to die violently?,0.2,norming,coroner-persuade
1,42,persuade,coroner,want,negative,What proportion of detectives generally want men to die violently?,0.02,norming,coroner-persuade
1,86,persuade,coroner,want,negative,What proportion of detectives generally want men to die violently?,0.12,norming,coroner-persuade
1,3,persuade,coroner,want,negative,What proportion of detectives generally want men to die violently?,0.01,norming,coroner-persuade
1,32,persuade,coroner,want,negative,What proportion of detectives generally want men to die violently?,0.05,norming,coroner-persuade
1,75,persuade,coroner,want,negative,What proportion of detectives generally want men to die violently?,0.26,norming,coroner-persuade
1,6,persuade,coroner,want,negative,What proportion of detectives generally want men to die violently?,0.56,norming,coroner-persuade
1,39,persuade,coroner,want,negative,What proportion of detectives generally want men to die violently?,1e-05,norming,coroner-persuade
1,72,persuade,coroner,want,negative,What proportion of detectives generally want men to die violently?,0.5,norming,coroner-persuade
1,24,persuade,coroner,want,negative,What proportion of detectives generally want men to die violently?,0.06,norming,coroner-persuade
1,4,persuade,coroner,want,negative,What proportion of detectives generally want men to die violently?,1e-05,norming,coroner-persuade
1,28,persuade,coroner,want,negative,What proportion of detectives generally want men to die violently?,1e-05,norming,coroner-persuade
1,22,persuade,coroner,want,negative,What proportion of detectives generally want men to die violently?,0.23,norming,coroner-persuade
1,5,persuade,coroner,want,negative,What proportion of detectives generally want men to die violently?,0.17,norming,coroner-persuade
1,57,persuade,coroner,want,negative,What proportion of detectives generally want men to die violently?,1e-05,norming,coroner-persuade
1,9,persuade,coroner,want,negative,What proportion of detectives generally want men to die violently?,1e-05,norming,coroner-persuade
1,13,persuade,coroner,want,negative,What proportion of detectives generally want men to die violently?,1e-05,norming,coroner-persuade
