listid,participant,verb,subject,target,consequent,polarity,tense,valence,question,transitivity,response,task,scenario
27,238,mislead,contractor,subject,believe,positive,past,positive,The contractor misled the crew that their materials had arrived on time.How likely is it that the contractor believed that their materials had arrived on time?,transitive,0.55,contentful,contractor-mislead
27,397,mislead,contractor,subject,believe,positive,past,positive,The contractor misled the crew that their materials had arrived on time.How likely is it that the contractor believed that their materials had arrived on time?,transitive,0.22,contentful,contractor-mislead
27,356,mislead,contractor,subject,believe,positive,past,positive,The contractor misled the crew that their materials had arrived on time.How likely is it that the contractor believed that their materials had arrived on time?,transitive,0.52,contentful,contractor-mislead
27,198,mislead,contractor,subject,believe,positive,past,positive,The contractor misled the crew that their materials had arrived on time.How likely is it that the contractor believed that their materials had arrived on time?,transitive,0.16,contentful,contractor-mislead
27,291,mislead,contractor,subject,believe,positive,past,positive,The contractor misled the crew that their materials had arrived on time.How likely is it that the contractor believed that their materials had arrived on time?,transitive,1e-05,contentful,contractor-mislead
27,122,mislead,contractor,subject,believe,positive,past,positive,The contractor misled the crew that their materials had arrived on time.How likely is it that the contractor believed that their materials had arrived on time?,transitive,1e-05,contentful,contractor-mislead
27,226,mislead,contractor,subject,believe,positive,past,positive,The contractor misled the crew that their materials had arrived on time.How likely is it that the contractor believed that their materials had arrived on time?,transitive,1e-05,contentful,contractor-mislead
27,401,mislead,contractor,subject,believe,positive,past,positive,The contractor misled the crew that their materials had arrived on time.How likely is it that the contractor believed that their materials had arrived on time?,transitive,0.36,contentful,contractor-mislead
27,300,mislead,contractor,subject,believe,positive,past,positive,The contractor misled the crew that their materials had arrived on time.How likely is it that the contractor believed that their materials had arrived on time?,transitive,0.36,contentful,contractor-mislead
22,365,mislead,contractor,subject,believe,negative,future,positive,The contractor didn't mislead the crew that their materials would arrive on time.How likely is it that the contractor believed that their materials would arrive on time?,transitive,1e-05,contentful,contractor-mislead
22,209,mislead,contractor,subject,believe,negative,future,positive,The contractor didn't mislead the crew that their materials would arrive on time.How likely is it that the contractor believed that their materials would arrive on time?,transitive,0.3,contentful,contractor-mislead
22,337,mislead,contractor,subject,believe,negative,future,positive,The contractor didn't mislead the crew that their materials would arrive on time.How likely is it that the contractor believed that their materials would arrive on time?,transitive,1e-05,contentful,contractor-mislead
22,244,mislead,contractor,subject,believe,negative,future,positive,The contractor didn't mislead the crew that their materials would arrive on time.How likely is it that the contractor believed that their materials would arrive on time?,transitive,0.3,contentful,contractor-mislead
22,112,mislead,contractor,subject,believe,negative,future,positive,The contractor didn't mislead the crew that their materials would arrive on time.How likely is it that the contractor believed that their materials would arrive on time?,transitive,0.9,contentful,contractor-mislead
22,171,mislead,contractor,subject,believe,negative,future,positive,The contractor didn't mislead the crew that their materials would arrive on time.How likely is it that the contractor believed that their materials would arrive on time?,transitive,0.71,contentful,contractor-mislead
22,271,mislead,contractor,subject,believe,negative,future,positive,The contractor didn't mislead the crew that their materials would arrive on time.How likely is it that the contractor believed that their materials would arrive on time?,transitive,0.27,contentful,contractor-mislead
22,405,mislead,contractor,subject,believe,negative,future,positive,The contractor didn't mislead the crew that their materials would arrive on time.How likely is it that the contractor believed that their materials would arrive on time?,transitive,0.88,contentful,contractor-mislead
22,281,mislead,contractor,subject,believe,negative,future,positive,The contractor didn't mislead the crew that their materials would arrive on time.How likely is it that the contractor believed that their materials would arrive on time?,transitive,0.99999,contentful,contractor-mislead
