listid,participant,verb,subject,consequent,valence,question,response,task,scenario
1,4,doubt,programmer,believe,positive,What proportion of programmers generally believe that their code changes will work?,0.99999,norming,programmer-doubt
1,28,doubt,programmer,believe,positive,What proportion of programmers generally believe that their code changes will work?,0.95,norming,programmer-doubt
1,22,doubt,programmer,believe,positive,What proportion of programmers generally believe that their code changes will work?,0.72,norming,programmer-doubt
1,5,doubt,programmer,believe,positive,What proportion of programmers generally believe that their code changes will work?,0.87,norming,programmer-doubt
1,57,doubt,programmer,believe,positive,What proportion of programmers generally believe that their code changes will work?,0.93,norming,programmer-doubt
1,9,doubt,programmer,believe,positive,What proportion of programmers generally believe that their code changes will work?,0.99999,norming,programmer-doubt
1,13,doubt,programmer,believe,positive,What proportion of programmers generally believe that their code changes will work?,0.55,norming,programmer-doubt
1,73,doubt,programmer,believe,positive,What proportion of programmers generally believe that their code changes will work?,0.99999,norming,programmer-doubt
1,92,doubt,programmer,believe,positive,What proportion of programmers generally believe that their code changes will work?,0.85,norming,programmer-doubt
1,97,doubt,programmer,believe,positive,What proportion of programmers generally believe that their code changes will work?,0.98,norming,programmer-doubt
1,10,doubt,programmer,believe,positive,What proportion of programmers generally believe that their code changes will work?,0.69,norming,programmer-doubt
1,48,doubt,programmer,believe,positive,What proportion of programmers generally believe that their code changes will work?,0.18,norming,programmer-doubt
1,41,doubt,programmer,believe,positive,What proportion of programmers generally believe that their code changes will work?,0.39,norming,programmer-doubt
1,46,complain,bricklayer,believe,negative,What proportion of bricklayers generally believe that bricks will be brittle?,0.04,norming,bricklayer-complain
1,56,complain,bricklayer,believe,negative,What proportion of bricklayers generally believe that bricks will be brittle?,1e-05,norming,bricklayer-complain
1,70,complain,bricklayer,believe,negative,What proportion of bricklayers generally believe that bricks will be brittle?,0.6,norming,bricklayer-complain
1,42,complain,bricklayer,believe,negative,What proportion of bricklayers generally believe that bricks will be brittle?,0.05,norming,bricklayer-complain
1,86,complain,bricklayer,believe,negative,What proportion of bricklayers generally believe that bricks will be brittle?,0.16,norming,bricklayer-complain
1,3,complain,bricklayer,believe,negative,What proportion of bricklayers generally believe that bricks will be brittle?,0.14,norming,bricklayer-complain
1,32,complain,bricklayer,believe,negative,What proportion of bricklayers generally believe that bricks will be brittle?,0.01,norming,bricklayer-complain
1,75,complain,bricklayer,believe,negative,What proportion of bricklayers generally believe that bricks will be brittle?,0.19,norming,bricklayer-complain
1,6,complain,bricklayer,believe,negative,What proportion of bricklayers generally believe that bricks will be brittle?,0.26,norming,bricklayer-complain
1,39,complain,bricklayer,believe,negative,What proportion of bricklayers generally believe that bricks will be brittle?,0.1,norming,bricklayer-complain
1,72,complain,bricklayer,believe,negative,What proportion of bricklayers generally believe that bricks will be brittle?,1e-05,norming,bricklayer-complain
1,24,complain,bricklayer,believe,negative,What proportion of bricklayers generally believe that bricks will be brittle?,0.14,norming,bricklayer-complain
1,4,complain,bricklayer,believe,negative,What proportion of bricklayers generally believe that bricks will be brittle?,1e-05,norming,bricklayer-complain
1,28,complain,bricklayer,believe,negative,What proportion of bricklayers generally believe that bricks will be brittle?,0.04,norming,bricklayer-complain
1,22,complain,bricklayer,believe,negative,What proportion of bricklayers generally believe that bricks will be brittle?,0.23,norming,bricklayer-complain
1,5,complain,bricklayer,believe,negative,What proportion of bricklayers generally believe that bricks will be brittle?,0.99999,norming,bricklayer-complain
1,57,complain,bricklayer,believe,negative,What proportion of bricklayers generally believe that bricks will be brittle?,1e-05,norming,bricklayer-complain
1,9,complain,bricklayer,believe,negative,What proportion of bricklayers generally believe that bricks will be brittle?,0.98,norming,bricklayer-complain
1,13,complain,bricklayer,believe,negative,What proportion of bricklayers generally believe that bricks will be brittle?,0.35,norming,bricklayer-complain
1,73,complain,bricklayer,believe,negative,What proportion of bricklayers generally believe that bricks will be brittle?,1e-05,norming,bricklayer-complain
1,92,complain,bricklayer,believe,negative,What proportion of bricklayers generally believe that bricks will be brittle?,1e-05,norming,bricklayer-complain
1,97,complain,bricklayer,believe,negative,What proportion of bricklayers generally believe that bricks will be brittle?,0.99999,norming,bricklayer-complain
1,10,complain,bricklayer,believe,negative,What proportion of bricklayers generally believe that bricks will be brittle?,0.3,norming,bricklayer-complain
1,48,complain,bricklayer,believe,negative,What proportion of bricklayers generally believe that bricks will be brittle?,0.05,norming,bricklayer-complain
